latitude,longitude,wind10_mps_mean,wind10_mps_min,wind10_mps_max,wind10_mps_p90,u10_mean,v10_mean,wind10_direction_deg_mean
51.0,11.5,2.973706,0.056103185,9.390787,5.0792418,1.0478181,0.5579961,241.96329
51.0,11.75,3.0102255,0.02218312,9.282762,5.06161,1.0737871,0.55895525,242.50096
51.0,12.0,3.068548,0.05197983,9.38743,5.0878925,1.1499908,0.6007641,242.41708
51.0,12.25,3.049731,0.039193306,9.394523,5.068906,1.1376412,0.6532186,240.13612
51.0,12.5,3.0089674,0.032286912,9.361604,5.0171194,1.0864764,0.70821226,236.90196
51.0,12.75,3.0797906,0.037892047,9.594747,5.0530906,1.0708514,0.7889441,233.61926
51.0,13.0,3.1590824,0.028325232,9.759567,5.1426525,1.0766798,0.8331541,232.26666
51.0,13.25,3.2489438,0.012069306,10.0458355,5.2688136,1.1249598,0.8643015,232.46509
51.0,13.5,3.203551,0.056383424,10.047412,5.206679,1.0613282,0.8191257,232.3393
51.0,13.75,3.1007845,0.007885266,9.797964,5.0968065,0.9409241,0.732484,232.1002
51.0,14.0,3.1121604,0.07093595,9.329894,5.1653476,0.86251736,0.6795186,231.76784
51.0,14.25,3.1718922,0.06874127,8.98827,5.2829638,0.82813543,0.68192303,230.53046
51.0,14.5,3.285014,0.042505417,8.756086,5.46175,0.87714726,0.79703164,227.73973
51.0,14.75,3.3311195,0.074324705,8.998661,5.509195,0.8623946,0.9115531,223.41266
51.0,15.0,3.356467,0.013162755,9.639951,5.577965,0.83154625,1.0287936,218.94768
51.25,6.0,3.3668492,0.049897,11.958581,5.5444913,0.7092578,0.7300644,224.1718
51.25,6.25,3.3408673,0.06591612,12.150838,5.4942994,0.6709026,0.730501,222.56482
51.25,6.5,3.3836284,0.13740546,12.149797,5.5346117,0.5659779,0.8120335,214.87605
51.25,6.75,3.407054,0.07161188,12.060087,5.546189,0.42170003,0.862349,206.05925
51.25,7.0,3.500552,0.052236844,11.938369,5.6747527,0.38241813,1.0049702,200.83316
51.25,7.25,3.5595686,0.07228739,11.751937,5.8679447,0.44667652,1.11632,201.80798
51.25,7.5,3.6353424,0.07486557,11.604346,6.0764475,0.5359898,1.2100613,203.89069
51.25,7.75,3.5061328,0.041514553,11.207347,5.8797717,0.5612243,1.1805092,205.42682
51.25,8.0,3.423908,0.005224927,10.840215,5.7571454,0.5978844,1.1389794,207.69633
51.25,8.25,3.4345825,0.028630275,10.532788,5.685056,0.6897213,1.0460838,213.39833
51.25,8.5,3.3766978,0.03172159,10.357949,5.5844064,0.8163373,0.9357253,221.1018
51.25,8.75,3.3875482,0.03626313,10.148538,5.541405,0.9505283,0.8060773,229.70103
51.25,9.0,3.2591317,0.09578186,9.988947,5.348567,0.865707,0.76706487,228.45726
51.25,9.25,3.1899447,0.00209596,10.047518,5.251815,0.80713856,0.7666241,226.47469
51.25,9.5,3.0741494,0.059098724,9.888045,5.116386,0.7467737,0.7478719,224.95792
51.25,9.75,3.019058,0.08394295,9.6951475,5.028665,0.72847074,0.7251367,225.13141
51.25,10.0,3.012767,0.072671495,9.490268,4.997614,0.7388057,0.7117537,226.0684
51.25,10.25,3.095259,0.008928269,9.369661,5.1920624,0.87235206,0.6274158,234.27544
51.25,10.5,3.1592262,0.06859126,9.816908,5.3499966,1.0028001,0.5066753,243.19434
51.25,10.75,3.133996,0.0025646116,9.811449,5.3899474,1.1267047,0.36817765,251.90396
51.25,11.0,3.0702527,0.11627657,9.775209,5.2984967,1.148377,0.34298715,253.37064
51.25,11.25,3.00321,0.045663808,9.560822,5.169781,1.124484,0.35975605,252.25897
51.25,11.5,3.044487,0.0226759,9.489447,5.118228,1.1547225,0.4535329,248.55692
51.25,11.75,3.0952716,0.051865757,9.4408865,5.1041093,1.1835041,0.50667787,246.82343
51.25,12.0,3.1276512,0.027840504,9.629969,5.085909,1.1648432,0.57288957,243.81126
51.25,12.25,3.1178677,0.029002443,9.693812,5.0911045,1.131015,0.5896027,242.46678
51.25,12.5,3.0957048,0.08472208,9.676602,5.089335,1.0874224,0.5958128,241.2811
51.25,12.75,3.1173694,0.052876607,9.534073,5.085165,1.1335772,0.6280046,241.01344
51.25,13.0,3.112544,0.032931544,9.728528,5.069211,1.1667424,0.6376192,241.34361
51.25,13.25,3.0607285,0.11059605,9.893209,5.009177,1.1375073,0.6307003,240.99347
51.25,13.5,3.032276,0.10496625,9.914331,4.968055,1.0692917,0.6352484,239.28616
51.25,13.75,3.0345533,0.14330792,9.9312725,4.964814,0.9577332,0.67397237,234.86533
51.25,14.0,3.1826506,0.048051324,9.996076,5.1588216,0.97046536,0.7701506,231.56488
51.25,14.25,3.2894619,0.06655409,9.849034,5.337382,0.981219,0.83028245,229.76295
51.25,14.5,3.3753273,0.06475704,9.804176,5.449466,1.0880044,0.869379,231.37311
51.25,14.75,3.3531487,0.0686432,9.681215,5.4440002,1.1375151,0.85418195,233.0964
51.25,15.0,3.305582,0.05876526,9.555494,5.3898225,1.146814,0.847815,233.52528
51.5,6.0,3.4376466,0.03247131,12.12616,5.6049323,0.6514814,0.68816674,223.4314
51.5,6.25,3.3793848,0.06908638,12.172118,5.5094166,0.61876106,0.6958283,221.6449
51.5,6.5,3.4140139,0.13487056,12.351232,5.5651226,0.56748813,0.79295224,215.58997
51.5,6.75,3.4584992,0.067859806,12.50212,5.657477,0.57907254,0.9007886,212.73497
51.5,7.0,3.508213,0.07204776,12.589203,5.764636,0.63359493,1.0102869,212.09363
51.5,7.25,3.5436084,0.15636283,12.342142,5.9247994,0.69326156,1.1076914,212.04088
51.5,7.5,3.512869,0.06664177,11.865227,5.9564586,0.792254,1.1501259,214.56067
51.5,7.75,3.4622817,0.04207046,11.596389,5.900522,0.78459245,1.195573,213.27481
51.5,8.0,3.402259,0.1051287,11.282735,5.7818007,0.81686336,1.1697476,214.92755
51.5,8.25,3.4799562,0.021935968,11.221817,5.8861384,0.8460946,1.1665148,215.95407
51.5,8.5,3.5076208,0.049118266,10.930342,5.8904285,0.8960601,1.10047,219.15428
51.5,8.75,3.5065856,0.06500677,10.927723,5.780443,0.9880739,0.98782843,225.00711
51.5,9.0,3.3666544,0.02920751,10.343198,5.486081,0.935831,0.90256214,226.03676
51.5,9.25,3.2330868,0.07160598,9.965094,5.233389,0.89554167,0.81199926,227.801
51.5,9.5,3.0732143,0.014404361,9.744029,5.013522,0.8343184,0.7773562,227.0242
51.5,9.75,3.0087643,0.029843984,9.545192,4.945191,0.7880424,0.75243974,226.32394
51.5,10.0,2.9683406,0.025849847,9.3009815,4.931687,0.68025523,0.7187364,223.42441
51.5,10.25,3.074427,0.096857525,9.488491,5.1742578,0.81182224,0.59385526,233.8142
51.5,10.5,3.1307476,0.025909783,9.492641,5.3454456,0.9411511,0.4703289,243.44696
51.5,10.75,3.1597545,0.046288237,9.82262,5.4259973,1.1556692,0.36273822,252.57411
51.5,11.0,3.1550758,0.09610734,9.8325405,5.357856,1.2375553,0.34978518,254.21748
51.5,11.25,3.1084871,0.070716895,9.628623,5.2473683,1.2346832,0.37621245,253.05383
51.5,11.5,3.1054912,0.035479285,9.387063,5.1214867,1.2219574,0.4220604,250.94525
51.5,11.75,3.0680351,0.01692904,9.260132,5.0024824,1.1557077,0.43439606,249.40025
51.5,12.0,3.0190656,0.024519678,9.313924,4.909579,1.0498224,0.450273,246.78531
51.5,12.25,3.0252445,0.067906134,9.35908,4.9297805,1.0248487,0.47774306,245.00697
51.5,12.5,3.0778375,0.08428266,9.511973,5.0150805,1.0176265,0.5122562,243.28008
51.5,12.75,3.1025188,0.045166556,9.498681,5.063256,1.0631039,0.5083565,244.44374
51.5,13.0,3.0994327,0.04851988,9.658551,5.050547,1.0913218,0.5123975,244.849
51.5,13.25,3.0777485,0.05563751,9.821503,5.024906,1.0494977,0.48723924,245.09647
51.5,13.5,3.1115823,0.06975641,10.008969,5.039527,1.0397015,0.52124065,243.3737
51.5,13.75,3.1526103,0.020070761,10.137019,5.0631847,0.9979124,0.5748641,240.05519
51.5,14.0,3.2354293,0.05425303,10.214777,5.158451,1.0127685,0.6667643,236.64078
51.5,14.25,3.2833512,0.049232055,10.321763,5.210396,1.0347648,0.73221254,234.7163
51.5,14.5,3.3161192,0.034130283,10.299055,5.283923,1.0735734,0.7519266,234.99275
51.5,14.75,3.3094876,0.01945014,10.188339,5.2868485,1.1321994,0.7345042,237.02687
51.5,15.0,3.3094454,0.10389831,10.065087,5.3003426,1.189718,0.6830491,240.13872
51.75,6.0,3.5181217,0.06807892,12.481767,5.7321033,0.6570614,0.708975,222.82364
51.75,6.25,3.4426434,0.039151452,12.359325,5.591438,0.63813347,0.71831447,221.61713
51.75,6.5,3.3845181,0.011375906,12.144608,5.503806,0.61294675,0.7389692,219.67441
51.75,6.75,3.4133956,0.060351636,12.269348,5.5608807,0.62365335,0.84013593,216.5874
51.75,7.0,3.4587867,0.040840164,12.43496,5.65569,0.6956889,0.8922506,217.94359
51.75,7.25,3.4494426,0.144335,12.29105,5.685091,0.75846624,0.897848,220.18979
51.75,7.5,3.4119074,0.034978848,12.056545,5.6908007,0.8398602,0.9196366,222.40396
51.75,7.75,3.363917,0.06355287,12.041377,5.6790977,0.8381876,0.950881,221.3957
51.75,8.0,3.3719494,0.073856235,12.130233,5.6942987,0.8422586,0.97895265,220.70761
51.75,8.25,3.428238,0.07345744,12.130378,5.7706413,0.8474019,1.0272816,219.51913
51.75,8.5,3.4428372,0.07601658,11.768768,5.7477536,0.89169127,0.9695567,222.60443
51.75,8.75,3.426535,0.04190097,11.038485,5.657158,0.87613726,0.98203796,221.73814
51.75,9.0,3.351351,0.011558429,10.40609,5.4774423,0.908061,0.91404456,224.81186
51.75,9.25,3.2156975,0.0434706,10.01052,5.210878,0.87223667,0.8273966,226.51125
51.75,9.5,3.1006758,0.06445233,9.757379,5.067867,0.8678812,0.81025827,226.96661
51.75,9.75,3.098331,0.09269913,9.741558,5.072233,0.82430464,0.85056776,224.10164
51.75,10.0,3.096206,0.1289309,9.648242,5.077445,0.73087716,0.8571612,220.4533
51.75,10.25,3.1662977,0.04148078,9.868317,5.2651367,0.8657709,0.7491736,229.12953
51.75,10.5,3.1812172,0.0458526,10.011387,5.410801,1.0303255,0.64625484,237.90268
51.75,10.75,3.165569,0.07896735,10.010549,5.439777,1.2441803,0.514407,247.53732
51.75,11.0,3.168414,0.039047074,9.919754,5.386633,1.3219504,0.49683765,249.40193
51.75,11.25,3.1489668,0.033159796,9.657482,5.217828,1.2808546,0.4628516,250.1321
51.75,11.5,3.0932055,0.07717089,9.276258,5.0894766,1.1429393,0.41461208,250.06128
51.75,11.75,3.0682755,0.041845564,9.305797,4.9928794,1.0703871,0.42266217,248.4525
51.75,12.0,3.0453308,0.09795634,9.241671,4.9254045,0.981879,0.41357344,247.15887
51.75,12.25,3.0554347,0.054514788,9.388667,4.927577,0.9815615,0.4142385,247.1193
51.75,12.5,3.1017642,0.046645977,9.79094,4.9955416,0.99318683,0.43841547,246.18224
51.75,12.75,3.1148622,0.03435399,9.947313,5.008254,1.0266103,0.43834648,246.87828
51.75,13.0,3.1176407,0.08417397,9.965881,5.004674,1.0249661,0.45200652,246.20268
51.75,13.25,3.1153197,0.018711258,9.871591,4.989985,0.98653746,0.46704403,244.6663
51.75,13.5,3.1423736,0.0055939853,9.896433,4.9902806,0.9770471,0.49722582,243.02815
51.75,13.75,3.1380289,0.095135584,9.910142,4.980851,0.9875738,0.5094117,242.71436
51.75,14.0,3.140822,0.048293103,10.027361,4.997467,0.98432827,0.5253739,241.90944
51.75,14.25,3.1783779,0.081140324,10.148452,5.039208,1.0048091,0.58539027,239.77542
51.75,14.5,3.21315,0.07057626,10.210496,5.0950065,1.0400412,0.6091913,239.64088
51.75,14.75,3.2541401,0.07897756,10.2084675,5.1508074,1.0926441,0.61305296,240.7044
51.75,15.0,3.276825,0.09468519,10.177587,5.200479,1.1512668,0.57959586,243.2774
52.0,6.0,3.6796436,0.016916383,12.898079,5.993489,0.7247976,0.7540019,223.86864
52.0,6.25,3.6118047,0.064094484,12.839082,5.8723135,0.71133006,0.7662419,222.87167
52.0,6.5,3.5054178,0.08618449,12.4959755,5.6813207,0.68540645,0.7812892,221.2597
52.0,6.75,3.4853084,0.08378005,12.422283,5.66284,0.6937862,0.80589306,220.72487
52.0,7.0,3.4797714,0.077731825,12.262918,5.646695,0.7495648,0.81839937,222.4863
52.0,7.25,3.4378927,0.047376264,11.918618,5.587139,0.79936117,0.81201464,224.5501
52.0,7.5,3.4161532,0.08723993,12.1108885,5.5681386,0.80635643,0.7987532,225.27141
52.0,7.75,3.3956773,0.025024684,12.249999,5.5595436,0.813286,0.80518657,225.28673
52.0,8.0,3.4043334,0.06753169,12.325274,5.601274,0.8295625,0.81671715,225.44705
52.0,8.25,3.4228315,0.06327804,12.259829,5.66167,0.83934927,0.87161815,223.91953
52.0,8.5,3.4048846,0.0949753,11.835353,5.6151085,0.8490206,0.89987236,223.3345
52.0,8.75,3.3780246,0.012430295,11.285253,5.544443,0.84435135,0.92881876,222.2727
52.0,9.0,3.3188243,0.06868134,10.72926,5.3926163,0.8669712,0.8923052,224.17499
52.0,9.25,3.2613099,0.058822695,10.489994,5.312653,0.9194409,0.8514575,227.19846
52.0,9.5,3.1879888,0.10024232,10.30634,5.208028,0.93909496,0.85239583,227.77066
52.0,9.75,3.2234845,0.113549925,10.261268,5.2597017,0.943992,0.90615237,226.17166
52.0,10.0,3.291924,0.09442066,10.284606,5.3663087,0.93657607,0.9656908,224.12314
52.0,10.25,3.3718834,0.022487402,10.4072,5.5254817,1.0417296,0.94689596,227.73026
52.0,10.5,3.2830656,0.059086375,10.15369,5.49783,1.1337779,0.78705186,235.2322
52.0,10.75,3.2431798,0.064669855,10.407143,5.495655,1.3116429,0.6365533,244.11224
52.0,11.0,3.1531115,0.08819097,10.19423,5.3080626,1.2575424,0.4711941,249.4593
52.0,11.25,3.1234734,0.103368595,9.944674,5.1645327,1.1988863,0.4376176,249.9469
52.0,11.5,3.0825973,0.050627038,9.748268,5.0292263,1.0851597,0.39946032,249.79074
52.0,11.75,3.0865762,0.03180237,9.650076,4.991435,1.0005403,0.40521145,247.95242
52.0,12.0,3.0949783,0.07137255,9.625584,4.9791226,0.93406504,0.41235718,246.1802
52.0,12.25,3.1548064,0.040997688,9.696652,5.021938,0.9567387,0.4270013,245.94835
52.0,12.5,3.1838126,0.06821362,10.150753,5.0560923,0.99482703,0.4349993,246.38211
52.0,12.75,3.1571548,0.03979062,10.267737,5.0443177,1.0205704,0.42740664,247.27646
52.0,13.0,3.1469965,0.062737994,10.230625,5.0282073,1.0187327,0.42837727,247.19324
52.0,13.25,3.1330667,0.087678105,10.003345,4.992374,0.9861056,0.43834913,246.03363
52.0,13.5,3.124203,0.058549117,9.860703,4.9695983,0.980849,0.4563794,245.04791
52.0,13.75,3.125294,0.11892243,9.681891,4.9461846,0.9678545,0.45088458,245.02109
52.0,14.0,3.125236,0.07470928,9.789273,4.9479823,0.96292394,0.46442425,244.2517
52.0,14.25,3.1246202,0.075495675,9.904993,4.967892,0.96348804,0.47776815,243.6244
52.0,14.5,3.1706426,0.02942295,10.008515,5.0338235,0.9950256,0.49840105,243.39404
52.0,14.75,3.2254171,0.110854775,10.075671,5.12092,1.0378373,0.50199986,244.18704
52.0,15.0,3.2371297,0.08283081,10.207274,5.1508527,1.0831238,0.46885824,246.59337
52.25,6.0,3.746122,0.14235425,12.912701,6.0878754,0.7590172,0.76341784,224.83438
52.25,6.25,3.741131,0.047981486,13.155546,6.0947213,0.7713072,0.78781384,224.39343
52.25,6.5,3.6345406,0.06092407,12.842929,5.894053,0.74718463,0.80182904,222.97961
52.25,6.75,3.615793,0.06334684,12.662599,5.8323345,0.7544949,0.81197345,222.89859
52.25,7.0,3.5671713,0.08177541,12.092526,5.7526693,0.7907758,0.8134857,224.18898
52.25,7.25,3.532342,0.050648976,12.185149,5.684617,0.806669,0.8038746,225.09941
52.25,7.5,3.500451,0.14138824,12.374746,5.6540995,0.8095063,0.79459894,225.53246
52.25,7.75,3.4439383,0.037258364,12.141703,5.533564,0.8222959,0.79241145,226.06029
52.25,8.0,3.4492733,0.0884369,12.229662,5.5751863,0.84179837,0.79430854,226.66261
52.25,8.25,3.440514,0.08158652,12.044443,5.5875754,0.8701753,0.8342932,226.20601
52.25,8.5,3.4130282,0.08595218,11.70367,5.5630884,0.8963552,0.839357,226.88083
52.25,8.75,3.384113,0.04324957,11.360882,5.5270205,0.90254813,0.86904395,226.08345
52.25,9.0,3.3439386,0.06326863,11.152108,5.45213,0.92709523,0.87285703,226.72598
52.25,9.25,3.3077288,0.07292654,11.157264,5.3849487,0.9730514,0.84280366,229.10269
52.25,9.5,3.2839005,0.01775217,11.010401,5.3107123,0.99081504,0.8293101,230.07074
52.25,9.75,3.3169975,0.04701748,10.911269,5.32878,1.0201228,0.87383604,229.41669
52.25,10.0,3.405722,0.06530227,10.853049,5.4582043,1.0817038,0.9263536,229.4238
52.25,10.25,3.4207659,0.029407492,10.468164,5.4816074,1.115785,0.91162354,230.75034
52.25,10.5,3.3411822,0.09290686,10.264687,5.4430914,1.1593328,0.79434806,235.58195
52.25,10.75,3.2373462,0.055085115,10.391619,5.3554425,1.1911733,0.6127311,242.77904
52.25,11.0,3.1939838,0.09189854,10.369885,5.2632413,1.1508063,0.47270933,247.66893
52.25,11.25,3.1869538,0.040981553,10.63717,5.2543993,1.137298,0.43325353,249.14566
52.25,11.5,3.1544893,0.09108924,10.40733,5.128329,1.0525515,0.40236592,249.07932
52.25,11.75,3.1618466,0.08041911,10.021341,5.0997853,0.99541795,0.43083653,246.59608
52.25,12.0,3.1724918,0.028412197,10.007692,5.0597253,0.9558226,0.45453623,244.56683
52.25,12.25,3.1440344,0.042566016,10.061747,5.025977,0.9424498,0.43947843,244.99966
52.25,12.5,3.2041025,0.105162345,9.824684,5.0747685,0.980717,0.45296168,245.2093
52.25,12.75,3.1796725,0.04522351,9.774699,5.04259,1.0032725,0.43934098,246.35101
52.25,13.0,3.1946678,0.07307076,10.1240425,5.0682497,0.9968654,0.4171856,247.29082
52.25,13.25,3.1919756,0.03247845,10.058148,5.0753484,0.9717564,0.40836233,247.20633
52.25,13.5,3.179727,0.06328513,9.922534,5.0592704,0.95142424,0.4012363,247.13379
52.25,13.75,3.2050195,0.061445497,9.90182,5.0569034,0.9621732,0.40132907,247.35864
52.25,14.0,3.221968,0.09693034,9.866152,5.0759273,0.9930014,0.43224373,246.47699
52.25,14.25,3.221591,0.08178441,9.985321,5.0950756,0.98785806,0.44260845,245.8653
52.25,14.5,3.2738369,0.0023686537,10.098966,5.1646323,1.0109304,0.4565492,245.69545
52.25,14.75,3.2899134,0.14172636,10.170107,5.188363,1.012595,0.45803425,245.661
52.25,15.0,3.2742624,0.04358203,10.142644,5.1732717,1.0424831,0.42199898,247.9618
52.5,6.0,3.9621344,0.0053418186,13.166395,6.4068937,0.8020534,0.7638351,226.39813
52.5,6.25,3.765815,0.031236945,13.067023,6.093242,0.79507345,0.7718292,225.8499
52.5,6.5,3.753834,0.12295034,13.199041,6.0713735,0.7903943,0.78252333,225.28671
52.5,6.75,3.7741647,0.15203655,13.086423,6.1043315,0.8142292,0.8002079,225.4976
52.5,7.0,3.7286112,0.07881252,12.641452,6.0030694,0.8452403,0.80916286,226.24925
52.5,7.25,3.673148,0.16118443,12.862457,5.9439816,0.8597242,0.815835,226.50046
52.5,7.5,3.6216054,0.07977876,12.915254,5.8650136,0.86474437,0.80989605,226.8759
52.5,7.75,3.552405,0.04566612,12.622179,5.7174206,0.8716135,0.8054208,227.2603
52.5,8.0,3.4680343,0.18712501,12.13319,5.5433254,0.8760463,0.7879785,228.02953
52.5,8.25,3.4222736,0.047475282,11.735553,5.49065,0.9017395,0.78199446,229.06796
52.5,8.5,3.4303255,0.1434752,11.374575,5.483703,0.9263918,0.7811528,229.86172
52.5,8.75,3.404429,0.047615778,11.436576,5.455751,0.9371515,0.8035292,229.38966
52.5,9.0,3.379248,0.04718636,11.614925,5.430775,0.9533621,0.805476,229.80623
52.5,9.25,3.3761804,0.060076844,11.76985,5.422034,0.9857392,0.78820837,231.35378
52.5,9.5,3.3701444,0.054054156,11.684446,5.3938828,0.99404967,0.7787134,231.92575
52.5,9.75,3.3504703,0.015810816,11.346682,5.3403606,1.0029117,0.7663036,232.61732
52.5,10.0,3.348528,0.020510929,10.876185,5.3295317,1.0266958,0.74928695,233.87787
52.5,10.25,3.3579288,0.025711512,10.538471,5.3455024,1.066632,0.72011507,235.97554
52.5,10.5,3.320531,0.07077558,10.471101,5.3477273,1.0931098,0.6434066,239.51886
52.5,10.75,3.3081932,0.12459137,10.3586035,5.317415,1.1157508,0.5940889,241.96664
52.5,11.0,3.328924,0.06678721,10.227864,5.3376184,1.1086818,0.5349245,244.2433
52.5,11.25,3.2774417,0.039566264,10.265263,5.271903,1.0831409,0.5102224,244.77684
52.5,11.5,3.248739,0.042921096,10.04472,5.2087374,1.0568281,0.4821618,245.47588
52.5,11.75,3.2183766,0.044944603,10.048707,5.154298,1.0070345,0.47015253,244.97362
52.5,12.0,3.2269611,0.08180444,10.332564,5.121296,0.97514427,0.47228324,244.1581
52.5,12.25,3.1840684,0.1154891,10.027604,5.0755267,0.94543034,0.44661078,244.71448
52.5,12.5,3.1595159,0.10126667,10.383546,5.044376,0.93073404,0.43077844,245.16354
52.5,12.75,3.1539783,0.114268325,10.211365,5.030818,0.9318672,0.4032338,246.6011
52.5,13.0,3.197526,0.14561108,10.517405,5.0765414,0.93443125,0.39640388,247.0124
52.5,13.25,3.2448106,0.051310416,10.745406,5.1545315,0.91947275,0.38151065,247.4653
52.5,13.5,3.278101,0.044986125,10.768057,5.2085767,0.9438871,0.38207817,247.96228
52.5,13.75,3.3096037,0.046312597,10.394413,5.2509413,0.975376,0.3856791,248.42537
52.5,14.0,3.3283703,0.056280077,10.197204,5.2717733,1.0178714,0.41182968,247.9718
52.5,14.25,3.344136,0.08991861,10.125404,5.283554,1.0362111,0.4421855,246.89046
52.5,14.5,3.3708332,0.095213704,10.316381,5.3331065,1.0300207,0.45765632,246.04358
52.5,14.75,3.3783164,0.03779432,10.341455,5.3465037,1.0237057,0.46081498,245.7654
52.5,15.0,3.3456762,0.087012544,10.140781,5.2833304,1.0408978,0.43553728,247.29437
52.75,6.0,4.13576,0.118802354,13.345911,6.6850967,0.8446577,0.74993914,228.39935
52.75,6.25,3.8716035,0.12705399,13.045893,6.255467,0.82896537,0.7616395,227.42374
52.75,6.5,3.86064,0.06743214,13.053243,6.221112,0.85090894,0.7829983,227.38004
52.75,6.75,3.9191568,0.08379843,13.015483,6.2894254,0.8796308,0.80765754,227.44254
52.75,7.0,3.8423963,0.07449333,13.267018,6.1674128,0.8928705,0.81859004,227.48518
52.75,7.25,3.7788239,0.053681843,13.476472,6.1021805,0.9070665,0.82918996,227.56818
52.75,7.5,3.6900675,0.09039324,13.284192,5.936413,0.9005589,0.81908834,227.71243
52.75,7.75,3.5909767,0.071209885,12.766727,5.7229824,0.89402115,0.8012382,228.13272
52.75,8.0,3.4636927,0.0663491,12.108029,5.529412,0.88627905,0.7634129,229.25943
52.75,8.25,3.4337175,0.08586531,11.62844,5.4633694,0.8970717,0.74579835,230.2609
52.75,8.5,3.4699562,0.018717429,11.584374,5.50093,0.919811,0.7408984,231.14891
52.75,8.75,3.426407,0.14934891,11.642648,5.4249873,0.918686,0.739722,231.15913
52.75,9.0,3.4011524,0.07692068,11.840826,5.396664,0.9260585,0.74769425,231.0828
52.75,9.25,3.415863,0.03616904,11.978286,5.4041667,0.9333695,0.7399915,231.59201
52.75,9.5,3.4387774,0.048023812,11.926673,5.435106,0.9457471,0.7352666,232.13689
52.75,9.75,3.419179,0.040515468,11.494045,5.3804364,0.96282965,0.72133166,233.16022
52.75,10.0,3.4116569,0.09166168,11.025049,5.351261,0.98758173,0.6961178,234.8211
52.75,10.25,3.417375,0.030625818,10.752994,5.374106,1.0373816,0.65618837,237.68489
52.75,10.5,3.3967488,0.047251955,10.8576565,5.3564124,1.0716141,0.622519,239.84697
52.75,10.75,3.3894763,0.003868306,10.792308,5.3541455,1.1017091,0.59064484,241.8035
52.75,11.0,3.3252473,0.097629674,10.276031,5.2481956,1.0820673,0.5666458,242.36032
52.75,11.25,3.2648404,0.029591518,9.836948,5.1834483,1.0414369,0.5392559,242.62488
52.75,11.5,3.2122416,0.077692956,9.695236,5.124623,0.9759427,0.49945086,242.89833
52.75,11.75,3.171514,0.021536255,9.669322,5.049883,0.91765076,0.45254275,243.74963
52.75,12.0,3.1895099,0.03404463,9.868612,5.0586505,0.89586204,0.43150273,244.28165
52.75,12.25,3.1860058,0.08503294,9.844194,5.0552135,0.8958811,0.40817803,245.50522
52.75,12.5,3.1780891,0.09327677,9.8757925,5.035338,0.8928459,0.40104568,245.8115
52.75,12.75,3.2102861,0.077427074,10.227544,5.07934,0.8982135,0.40060857,245.96284
52.75,13.0,3.2605262,0.025239062,10.733241,5.128363,0.9038404,0.40226728,246.00786
52.75,13.25,3.2992873,0.11140362,10.896098,5.1985955,0.9316634,0.405416,246.4836
52.75,13.5,3.3448608,0.021812545,11.260579,5.2866945,0.95478517,0.40266335,247.1333
52.75,13.75,3.3497474,0.080623075,10.70073,5.298438,1.0045154,0.403093,248.13535
52.75,14.0,3.3660347,0.04373477,10.2341175,5.3314433,1.0346496,0.4043768,248.65273
52.75,14.25,3.3442612,0.1846125,9.980055,5.3103943,1.0234267,0.42019945,247.67789
52.75,14.5,3.335502,0.017168526,10.030769,5.2835817,1.0150766,0.43295687,246.90048
52.75,14.75,3.3292408,0.15708247,9.992183,5.2768803,1.0042964,0.4344799,246.60567
52.75,15.0,3.3575418,0.1343224,9.961163,5.3269844,1.0229368,0.40876698,248.21828
53.0,6.0,4.273391,0.024493968,14.546964,6.928245,0.9391005,0.77409613,230.5014
53.0,6.25,3.9825294,0.057903618,13.543367,6.456847,0.8872432,0.7854082,228.48401
53.0,6.5,3.9588969,0.07179429,13.294392,6.383192,0.8920421,0.80358064,227.98645
53.0,6.75,4.0120325,0.040609542,13.451722,6.4371347,0.9158546,0.82947636,227.83331
53.0,7.0,3.924342,0.12637477,13.780362,6.3030257,0.9182788,0.8319543,227.82364
53.0,7.25,3.8294752,0.010851788,13.866341,6.167081,0.9147001,0.8351002,227.60464
53.0,7.5,3.724328,0.07684991,13.383048,5.961651,0.91743004,0.8112277,228.51562
53.0,7.75,3.6229296,0.08307744,12.809459,5.763972,0.9128134,0.791067,229.08698
53.0,8.0,3.5238807,0.018426402,12.124021,5.565861,0.8971897,0.77646595,229.1257
53.0,8.25,3.4923534,0.08121418,11.885039,5.516629,0.90048724,0.7629611,229.7262
53.0,8.5,3.5180793,0.13702329,11.946303,5.5593495,0.92089427,0.75417817,230.6838
53.0,8.75,3.4570947,0.14925228,11.87362,5.449036,0.9062877,0.74601406,230.54037
53.0,9.0,3.392328,0.053685024,11.725627,5.3387737,0.8833837,0.7382687,230.11354
53.0,9.25,3.411841,0.025722,11.602645,5.3296638,0.88277936,0.74422723,229.86743
53.0,9.5,3.4338286,0.09271241,11.450005,5.3323126,0.88764095,0.74281746,230.07591
53.0,9.75,3.4475265,0.08142376,11.155122,5.3536253,0.95120746,0.73663014,232.24524
53.0,10.0,3.4758573,0.033268675,10.848646,5.399784,1.0141906,0.7258903,234.40742
53.0,10.25,3.5386236,0.027131697,11.290347,5.508583,1.0945692,0.72716093,236.40251
53.0,10.5,3.5006752,0.034900453,11.378132,5.4620414,1.1199671,0.68645245,238.49495
53.0,10.75,3.4050694,0.070835434,11.198587,5.320476,1.1087058,0.61773586,240.87483
53.0,11.0,3.3477638,0.17048198,10.596587,5.2418156,1.0590755,0.5775263,241.39584
